Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
8.0,17,64.0,31448.63162630277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.179788589477539e-05,100,0.0,DDOS-UDP_FLOOD
0.0,1,64.0,47169.41070625281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.121210098266601e-05,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,38969.65530056676,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.257989883422852e-05,100,0.0,DDOS-RSTFINFLOOD
21.12,6,64.0,36129.76139202343,0.0,0.85,0.15,0.0,0.28,0.0,0.0,28,85,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.767801284790039e-05,100,0.0,DOS-SYN_FLOOD
0.0,1,64.0,37964.3736422882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.6361942291259764e-05,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,23051.95932948612,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.3380260467529294e-05,100,0.0,DOS-SYN_FLOOD
0.0,47,64.0,3716.081474984274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59200,592,592,592.0,0.0,592.0,0.0002695703506469,100,0.0,MIRAI-GREETH_FLOOD
20.0,6,64.0,31249.47101773208,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.201007843017578e-05,100,0.0,DDOS-RSTFINFLOOD
21.0,6,64.0,23244.86810019952,0.0,1.0,0.0,0.0,0.25,0.0,0.0,25,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.302024841308594e-05,100,0.0,DOS-SYN_FLOOD
20.12,6,64.0,131937.84208870714,0.0,0.99,0.0,0.0,0.01,0.0,0.0,1,99,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8862,60,2922,88.62,286.1999999999995,88.62,7.579326629638672e-06,100,81910.4399999997,DOS-SYN_FLOOD
0.24,47,64.0,3946.800161850364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,1.0,1.0,57604,60,592,576.04,91.20959545481128,576.04,0.0002544498443603,100,8319.19030303033,MIRAI-GREETH_FLOOD
0.0,1,64.0,43102.49717398006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.3210048675537108e-05,100,0.0,DDOS-ICMP_FLOOD
0.0,1,64.0,25285.17000241138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.012823104858399e-05,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,50153.10295348559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.993894577026367e-05,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,39809.26347760061,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.5119781494140625e-05,100,0.0,DDOS-RSTFINFLOOD
23.6,6,63.6,49.61894137368494,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,872,60,218,87.2,54.66016221466355,87.2,0.023583698272705,10,2987.733333333333,BENIGN
0.0,1,64.0,24949.759086312533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.0090084075927736e-05,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,27449.633507853403,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.643989562988281e-05,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
0.0,1,63.36,26056.432875691124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,3.83901596069336e-05,100,0.0,DDOS-ICMP_FLOOD
8.0,17,64.0,13149.112797040569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,18200,182,182,182.0,0.0,182.0,7.605075836181641e-05,100,0.0,DOS-UDP_FLOOD
20.04,6,63.08,7541.542002301496,0.0,0.0,0.0,0.01,0.02,0.0,0.0,2,0,0,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6019,60,73,60.19,1.426268706886057,60.19,0.0001326084136962,100,2.034242424242424,DDOS-TCP_FLOOD
20.0,6,64.0,37395.72039942939,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.675056457519532e-05,100,0.0,DDOS-PSHACK_FLOOD
31.88,6,65.74,5337.351114730734,0.0,0.0,0.0,0.01,1.0,0.0,0.0,100,0,0,0,0.98,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6684,60,156,66.84,9.026022984077263,66.84,0.0001873779296875,100,81.46909090909104,DDOS-SLOWLORIS
20.0,6,64.0,12782.835547970257,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.823944091796876e-05,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,4929.256081795746,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0002028703689575,100,0.0,DDOS-SYN_FLOOD
20.88,6,64.0,15375.578283661423,0.0,0.95,0.05,0.0,0.22,0.0,0.0,22,95,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.503820419311524e-05,100,0.0,DOS-SYN_FLOOD
0.4,1,65.73,7250.058770656157,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.99,0.0,1.0,1.0,6014,60,74,60.14,1.3999999999999992,60.14,0.0001379299163818,100,1.959999999999998,DDOS-ICMP_FLOOD
20.0,6,64.0,15424.771991762284,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.505966186523437e-05,100,0.0,DDOS-SYN_FLOOD
19.8,6,63.36,9353.725385250103,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,0.0001078701019287,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.6,6,69.22,9747.394840808738,0.0,0.0,0.0,0.02,0.05,0.0,0.0,5,0,0,0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6128,60,131,61.28,8.106712519806518,61.28,0.0001025915145874,100,65.71878787878774,DDOS-TCP_FLOOD
20.0,6,64.0,75072.56130302488,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.3821125030517578e-05,100,0.0,DDOS-PSHACK_FLOOD
8.0,17,64.0,22746.91686100114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.396200180053711e-05,100,0.0,DOS-UDP_FLOOD
20.0,6,64.0,10185.541173899315,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.817838668823244e-05,100,0.0,DDOS-PSHACK_FLOOD
20.12,6,63.86,4915.219200075,0.0,0.99,0.0,0.0,0.01,0.0,0.0,1,99,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6006,60,66,60.06,0.5999999999999995,60.06,0.0002034497261047,100,0.3599999999999994,DDOS-SYN_FLOOD
20.0,6,64.0,59208.13099943535,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.688957214355469e-05,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,27352.967262292943,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.65591049194336e-05,100,0.0,DOS-SYN_FLOOD
0.0,1,64.0,41788.422835508616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.3941993713378907e-05,100,0.0,DDOS-ICMP_FLOOD
29.6,6,218.1,365.6154603858123,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,869,60,175,86.9,45.68600563751564,86.9,0.0027352094650268,10,2087.2111111111103,BENIGN
8.0,17,64.0,27694.31495543084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.610849380493164e-05,100,0.0,DOS-UDP_FLOOD
0.0,47,63.36,7244.298594079243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.99,58668,60,592,586.68,53.19999999999989,586.68,0.0001380515098571,100,2830.239999999988,MIRAI-GREETH_FLOOD
8.0,17,64.0,15112.430640628378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.617069244384766e-05,100,0.0,DDOS-UDP_FLOOD
8.12,17,65.28,17590.60560308673,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,54522,60,554,545.22,62.26232870490457,545.22,5.686044692993164e-05,100,3876.597575757584,MIRAI-UDPPLAIN
19.8,6,63.36,28042.41492277864,0.99,0.0,0.99,0.0,0.0,0.0,0.0,0,0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,3.5791397094726564e-05,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,37339.12579008279,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.679109573364258e-05,100,0.0,DDOS-PSHACK_FLOOD
0.0,1,64.0,48545.18518518518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.0608901977539065e-05,100,0.0,DDOS-ICMP_FLOOD
20.12,6,65.7,25921.166800568568,0.99,0.0,0.99,0.0,0.01,0.0,0.0,1,0,99,99,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7454,60,1514,74.54,145.4,74.54,3.859043121337891e-05,100,21141.16,DDOS-RSTFINFLOOD
0.0,1,64.0,13616.543843132162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.345199584960937e-05,100,0.0,DDOS-ICMP_FLOOD
8.0,17,64.0,32541.73326092017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.0748844146728515e-05,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,29895.25302922309,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.345012664794922e-05,100,0.0,DDOS-SYN_FLOOD
8.0,17,64.0,27993.752919975974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.572225570678711e-05,100,0.0,DOS-UDP_FLOOD
20.0,6,64.0,160762.89766193944,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.220340728759766e-06,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,12695.393183606757,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.876873016357422e-05,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
19.8,6,63.36,7627.116671515857,0.99,0.0,0.99,0.0,0.0,0.0,0.0,0,0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,0.0001311206817626,100,0.0,DDOS-RSTFINFLOOD
0.0,1,64.0,23030.441467164503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.3430328369140624e-05,100,0.0,DDOS-ICMP_FLOOD
0.0,1,64.0,18294.966413678794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.4659843444824217e-05,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,42939.23013923014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.3288726806640627e-05,100,0.0,DDOS-TCP_FLOOD
0.0,1,64.0,41913.7004097132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.4018287658691405e-05,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,43919.41361256545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.2780895233154296e-05,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,15241.484065554709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.561040878295898e-05,100,0.0,DOS-TCP_FLOOD
0.0,1,64.0,53704.27656850192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.863002777099609e-05,100,0.0,DDOS-ICMP_FLOOD
22.4,6,44.8,221.22906678059613,0.0,0.0,0.0,0.1,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.7,0.7,11263,60,1999,1126.3,750.8854106985965,1126.3,0.0045385122299194,10,563828.8999999999,BENIGN
20.0,6,64.0,37861.56345910814,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.641201019287109e-05,100,0.0,DDOS-PSHACK_FLOOD
8.0,17,64.0,29437.8439079169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.3991336822509764e-05,100,0.0,DDOS-UDP_FLOOD
8.0,17,64.0,13687.19488317452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.306098937988281e-05,100,0.0,DOS-UDP_FLOOD
20.0,6,64.0,31988.28553996339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17400,174,174,174.0,0.0,174.0,3.126144409179688e-05,100,0.0,DDOS-TCP_FLOOD
20.6,6,64.0,8877.961222589112,0.0,0.99,0.0,0.0,0.18,0.0,0.0,18,99,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6023,60,83,60.23,2.3000000000000043,60.23,0.0001126384735107,100,5.290000000000019,DDOS-SYN_FLOOD
0.0,1,64.0,6955.497330105138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001437807083129,100,0.0,DDOS-ICMP_FLOOD
0.0,47,64.0,4440.0613984015245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,57800,578,578,578.0,0.0,578.0,0.0002252316474914,100,0.0,MIRAI-GREIP_FLOOD
8.0,17,64.0,13124.836499045592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.0001899409294128,100,0.0,MIRAI-UDPPLAIN
20.24,6,65.83,11742.50118984294,0.0,0.0,0.0,0.99,1.0,0.0,0.0,100,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6018,60,78,60.18,1.7999999999999998,60.18,8.516073226928711e-05,100,3.24,DDOS-PSHACK_FLOOD
20.0,6,64.0,101507.8412391094,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.860992431640623e-06,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.4,6,64.65,2836.787641862919,0.01,0.01,0.0,0.01,0.04,0.0,0.0,4,1,1,0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6043,60,78,60.43,2.349532513140225,60.43,0.0003525114059448,100,5.520303030303021,DOS-TCP_FLOOD
8.0,17,64.0,20880.68900283765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.789113998413086e-05,100,0.0,DOS-UDP_FLOOD
20.0,6,64.0,11649.550049994445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.584022521972657e-05,100,0.0,DOS-TCP_FLOOD
20.12,6,64.0,51075.30443253775,0.01,0.99,0.0,0.0,0.01,0.0,0.0,1,99,1,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6006,60,66,60.06,0.5999999999999991,60.06,1.957893371582032e-05,100,0.3599999999999989,DDOS-SYN_FLOOD
20.0,6,64.0,25195.55475461044,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.969907760620117e-05,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,34990.43964294653,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.857923507690429e-05,100,0.0,DDOS-RSTFINFLOOD
0.24,1,65.04,3454.205853771021,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.98,0.0,0.99,0.99,92044,60,1514,920.44,586.247962155361,920.44,0.000289511680603,100,343686.6731313136,DDOS-ICMP_FRAGMENTATION
0.0,1,64.0,51225.01221299463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.953125e-05,100,0.0,DDOS-ICMP_FLOOD
8.0,17,64.0,46577.50138811772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.1479129791259766e-05,100,0.0,DDOS-UDP_FLOOD
0.0,1,64.0,41548.33085685983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.408027648925781e-05,100,0.0,DDOS-ICMP_FLOOD
19.88,6,64.0,15525.833796039238,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6030,60,90,60.3,3.000000000000004,60.3,6.44087791442871e-05,100,9.000000000000025,DOS-SYN_FLOOD
